# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-05-22 20:10:06 EDT       (vaww02)
#
# Data for the following 33 site(s) are contained in this file
#    USGS 10293000 E WALKER RV NR BRIDGEPORT, CA
#    USGS 10308200 E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE
#    USGS 10344400 LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA
#    USGS 10346000 TRUCKEE R A FARAD CA
#    USGS 11160500 SAN LORENZO R A BIG TREES CA
#    USGS 11161000 SAN LORENZO R A SANTA CRUZ CA
#    USGS 11355010 PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA
#    USGS 11355500 HAT C NR HAT CREEK CA
#    USGS 11377100 SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA
#    USGS 11389500 SACRAMENTO R A COLUSA CA
#    USGS 11413000 N YUBA R BL GOODYEARS BAR CA
#    USGS 11421000 YUBA R NR MARYSVILLE CA
#    USGS 11427000 NF AMERICAN R A NORTH FORK DAM CA
#    USGS 11454000 PUTAH C NR WINTERS CA
#    USGS 11467000 RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA
#    USGS 11468000 NAVARRO R NR NAVARRO CA
#    USGS 11468500 NOYO R NR FORT BRAGG CA
#    USGS 11468900 MATTOLE R NR ETTERSBURG CA
#    USGS 11469000 MATTOLE R NR PETROLIA CA
#    USGS 11475000 EEL R A FORT SEWARD CA
#    USGS 11477000 EEL R A SCOTIA CA
#    USGS 11478500 VAN DUZEN R NR BRIDGEVILLE CA
#    USGS 11481000 MAD R NR ARCATA CA
#    USGS 11482500 REDWOOD C A ORICK CA
#    USGS 11525500 TRINITY R A LEWISTON CA
#    USGS 11526250 TRINITY R A JUNCTION CITY CA
#    USGS 11527000 TRINITY R NR BURNT RANCH CA
#    USGS 11532500 SMITH R NR CRESCENT CITY CA
#    USGS 14303600 NESTUCCA RIVER NEAR BEAVER, OR
#    USGS 14319500 NORTH UMPQUA RIVER AT WINCHESTER, OR
#    USGS 14321000 UMPQUA RIVER NEAR ELKTON, OR
#    USGS 14361500 ROGUE RIVER AT GRANTS PASS, OR
#    USGS 14372300 ROGUE RIVER NEAR AGNESS, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 10293000
#            TS   parameter     statistic     Description
#        102494       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=10293000&ts_ids=102494]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	102494_00060_00003	102494_00060_00003_cd
USGS	11527000	2015-03-11	927	A
USGS	11527000	2015-03-12	951	A
USGS	11527000	2015-03-13	910	A
USGS	11527000	2015-03-14	888	A
USGS	11527000	2015-03-15	1000	A
USGS	11527000	2015-03-16	1070	A
USGS	11527000	2015-03-17	984	A
USGS	11527000	2015-03-18	911	A
USGS	11527000	2015-03-19	871	A
USGS	11527000	2015-03-20	843	A
USGS	11527000	2015-03-21	831	A
USGS	11527000	2015-03-22	820	A
USGS	11527000	2015-03-23	934	A
USGS	11527000	2015-03-24	1080	A
USGS	11527000	2015-03-25	1220	A
USGS	11527000	2015-03-26	1170	A
USGS	11527000	2015-03-27	1180	A
USGS	11527000	2015-03-28	1130	A
USGS	11527000	2015-03-29	1030	A
USGS	11527000	2015-03-30	964	A
USGS	11527000	2015-03-31	927	A
USGS	11527000	2015-04-01	896	A
USGS	11527000	2015-04-02	858	A
USGS	11527000	2015-04-03	825	A
USGS	11527000	2015-04-04	804	A
USGS	11527000	2015-04-05	804	A
USGS	11527000	2015-04-06	821	A
USGS	11527000	2015-04-07	886	A
USGS	11527000	2015-04-08	912	A
USGS	11527000	2015-04-09	867	A
USGS	11527000	2015-04-10	876	A
USGS	11527000	2015-04-11	897	A
USGS	11527000	2015-04-12	922	A
USGS	11527000	2015-04-13	924	A
USGS	11527000	2015-04-14	906	A
USGS	11527000	2015-04-15	877	A
USGS	11527000	2015-04-16	857	A
USGS	11527000	2015-04-17	843	A
USGS	11527000	2015-04-18	845	A
USGS	11527000	2015-04-19	849	A
USGS	11527000	2015-04-20	850	A
USGS	11527000	2015-04-21	846	A
USGS	11527000	2015-04-22	830	A
USGS	11527000	2015-04-23	920	A
USGS	11527000	2015-04-24	985	A
USGS	11527000	2015-04-25	967	A
USGS	11527000	2015-04-26	932	A
USGS	11527000	2015-04-27	917	A
USGS	11527000	2015-04-28	937	A
USGS	11527000	2015-04-29	1080	A
USGS	11527000	2015-04-30	1280	A
USGS	11527000	2015-05-01	1740	A
USGS	11527000	2015-05-02	2560	A
USGS	11527000	2015-05-03	3470	A
USGS	11527000	2015-05-04	4530	A
USGS	11527000	2015-05-05	7910	A
USGS	11527000	2015-05-06	8520	A
USGS	11527000	2015-05-07	8180	A
USGS	11527000	2015-05-08	6060	A
USGS	11527000	2015-05-09	3880	A
USGS	11527000	2015-05-10	3160	A
USGS	11527000	2015-05-11	3130	A
USGS	11527000	2015-05-12	3080	A
USGS	11527000	2015-05-13	2680	A
USGS	11527000	2015-05-14	2360	A
USGS	11527000	2015-05-15	2330	A
USGS	11527000	2015-05-16	2320	A
USGS	11527000	2015-05-17	2320	A
USGS	11527000	2015-05-18	2320	A
USGS	11527000	2015-05-19	2330	A
USGS	11527000	2015-05-20	2370	A
USGS	11527000	2015-05-21	2410	A
USGS	11527000	2015-05-22	2390	A
USGS	11527000	2015-05-23	2410	A
USGS	11527000	2015-05-24	2380	A
USGS	11527000	2015-05-25	2260	A
USGS	11527000	2015-05-26	2240	A
USGS	11527000	2015-05-27	2150	A
USGS	11527000	2015-05-28	2130	A
USGS	11527000	2015-05-29	2130	A
USGS	11527000	2015-05-30	2100	A
USGS	11527000	2015-05-31	1820	A
USGS	11527000	2015-06-01	1590	A
USGS	11527000	2015-06-02	1600	A
USGS	11527000	2015-06-03	1560	A
USGS	11527000	2015-06-04	1520	A
USGS	11527000	2015-06-05	1500	A
USGS	11527000	2015-06-06	1430	A
USGS	11527000	2015-06-07	1430	A
USGS	11527000	2015-06-08	1390	A
USGS	11527000	2015-06-09	1240	A
USGS	11527000	2015-06-10	1210	A
USGS	11527000	2015-06-11	1120	A
USGS	11527000	2015-06-12	1000	A
USGS	11527000	2015-06-13	910	A
USGS	11527000	2015-06-14	892	A
USGS	11527000	2015-06-15	876	A
USGS	11527000	2015-06-16	866	A
USGS	11527000	2015-06-17	860	A
USGS	11527000	2015-06-18	845	A
USGS	11527000	2015-06-19	829	A
USGS	11527000	2015-06-20	781	A
USGS	11527000	2015-06-21	769	A
USGS	11527000	2015-06-22	761	A
USGS	11527000	2015-06-23	757	A
USGS	11527000	2015-06-24	751	A
USGS	11527000	2015-06-25	738	A
USGS	11527000	2015-06-26	673	A
USGS	11527000	2015-06-27	642	A
USGS	11527000	2015-06-28	637	A
USGS	11527000	2015-06-29	630	A
USGS	11527000	2015-06-30	622	A
USGS	11527000	2015-07-01	609	A
USGS	11527000	2015-07-02	539	A
USGS	11527000	2015-07-03	532	A
USGS	11527000	2015-07-04	529	A
USGS	11527000	2015-07-05	527	A
USGS	11527000	2015-07-06	526	A
USGS	11527000	2015-07-07	519	A
USGS	11527000	2015-07-08	523	A
USGS	11527000	2015-07-09	595	A
USGS	11527000	2015-07-10	630	A
USGS	11527000	2015-07-11	636	A
USGS	11527000	2015-07-12	628	A
USGS	11527000	2015-07-13	605	A
USGS	11527000	2015-07-14	583	A
USGS	11527000	2015-07-15	568	A
USGS	11527000	2015-07-16	557	A
USGS	11527000	2015-07-17	544	A
USGS	11527000	2015-07-18	536	A
USGS	11527000	2015-07-19	531	A
USGS	11527000	2015-07-20	528	A
USGS	11527000	2015-07-21	525	A
USGS	11527000	2015-07-22	519	A
USGS	11527000	2015-07-23	522	A
USGS	11527000	2015-07-24	526	A
USGS	11527000	2015-07-25	524	A
USGS	11527000	2015-07-26	521	A
USGS	11527000	2015-07-27	520	A
USGS	11527000	2015-07-28	517	A
USGS	11527000	2015-07-29	510	A
USGS	11527000	2015-07-30	508	A
USGS	11527000	2015-07-31	508	A
USGS	11527000	2015-08-01	507	A
USGS	11527000	2015-08-02	508	A
USGS	11527000	2015-08-03	511	A
USGS	11527000	2015-08-04	510	A
USGS	11527000	2015-08-05	510	A
USGS	11527000	2015-08-06	513	A
USGS	11527000	2015-08-07	512	A
USGS	11527000	2015-08-08	508	A
USGS	11527000	2015-08-09	507	A
USGS	11527000	2015-08-10	504	A
USGS	11527000	2015-08-11	508	A
USGS	11527000	2015-08-12	506	A
USGS	11527000	2015-08-13	502	A
USGS	11527000	2015-08-14	499	A
USGS	11527000	2015-08-15	503	A
USGS	11527000	2015-08-16	505	A
USGS	11527000	2015-08-17	1030	A
USGS	11527000	2015-08-18	2310	A
USGS	11527000	2015-08-19	1690	A
USGS	11527000	2015-08-20	1190	A
USGS	11527000	2015-08-21	715	A
USGS	11527000	2015-08-22	871	A
USGS	11527000	2015-08-23	1180	A
USGS	11527000	2015-08-24	1190	A
USGS	11527000	2015-08-25	1190	A
USGS	11527000	2015-08-26	1190	A
USGS	11527000	2015-08-27	1180	A
USGS	11527000	2015-08-28	1180	A
USGS	11527000	2015-08-29	1180	A
USGS	11527000	2015-08-30	1180	A
USGS	11527000	2015-08-31	1180	A
USGS	11527000	2015-09-01	1180	A
USGS	11527000	2015-09-02	1190	A
USGS	11527000	2015-09-03	1190	A
USGS	11527000	2015-09-04	1200	A
USGS	11527000	2015-09-05	1140	A
USGS	11527000	2015-09-06	1130	A
USGS	11527000	2015-09-07	1130	A
USGS	11527000	2015-09-08	1130	A
USGS	11527000	2015-09-09	1620	A
USGS	11527000	2015-09-10	2900	A
USGS	11527000	2015-09-11	2360	A
USGS	11527000	2015-09-12	1710	A
USGS	11527000	2015-09-13	1240	A
USGS	11527000	2015-09-14	1160	A
USGS	11527000	2015-09-15	1150	A
USGS	11527000	2015-09-16	1170	A
USGS	11527000	2015-09-17	1200	A
USGS	11527000	2015-09-18	1170	A
USGS	11527000	2015-09-19	909	A
USGS	11527000	2015-09-20	590	A
USGS	11527000	2015-09-21	543	A
USGS	11527000	2015-09-22	527	A
USGS	11527000	2015-09-23	518	A
USGS	11527000	2015-09-24	517	A
USGS	11527000	2015-09-25	513	A
USGS	11527000	2015-09-26	510	A
USGS	11527000	2015-09-27	513	A
USGS	11527000	2015-09-28	514	A
USGS	11527000	2015-09-29	495	A
USGS	11527000	2015-09-30	485	A
USGS	11527000	2015-10-01	486	A
USGS	11527000	2015-10-02	489	A
USGS	11527000	2015-10-03	489	A
USGS	11527000	2015-10-04	487	A
USGS	11527000	2015-10-05	483	A
USGS	11527000	2015-10-06	497	A
USGS	11527000	2015-10-07	514	A
USGS	11527000	2015-10-08	517	A
USGS	11527000	2015-10-09	514	A
USGS	11527000	2015-10-10	516	A
USGS	11527000	2015-10-11	518	A
USGS	11527000	2015-10-12	517	A
USGS	11527000	2015-10-13	517	A
USGS	11527000	2015-10-14	519	A
USGS	11527000	2015-10-15	521	A
USGS	11527000	2015-10-16	511	A
USGS	11527000	2015-10-17	505	A
USGS	11527000	2015-10-18	472	A
USGS	11527000	2015-10-19	456	A
USGS	11527000	2015-10-20	456	A
USGS	11527000	2015-10-21	417	A
USGS	11527000	2015-10-22	389	A
USGS	11527000	2015-10-23	357	A
USGS	11527000	2015-10-24	339	A
USGS	11527000	2015-10-25	331	A
USGS	11527000	2015-10-26	331	A
USGS	11527000	2015-10-27	336	A
USGS	11527000	2015-10-28	360	A
USGS	11527000	2015-10-29	391	A
USGS	11527000	2015-10-30	402	A
USGS	11527000	2015-10-31	392	A
USGS	11527000	2015-11-01	390	A
USGS	11527000	2015-11-02	430	A
USGS	11527000	2015-11-03	416	A
USGS	11527000	2015-11-04	401	A
USGS	11527000	2015-11-05	395	A
USGS	11527000	2015-11-06	392	A
USGS	11527000	2015-11-07	390	A
USGS	11527000	2015-11-08	403	A
USGS	11527000	2015-11-09	433	A
USGS	11527000	2015-11-10	429	A
USGS	11527000	2015-11-11	414	A
USGS	11527000	2015-11-12	405	A
USGS	11527000	2015-11-13	403	A
USGS	11527000	2015-11-14	398	A
USGS	11527000	2015-11-15	422	A
USGS	11527000	2015-11-16	425	A
USGS	11527000	2015-11-17	413	A
USGS	11527000	2015-11-18	423	A
USGS	11527000	2015-11-19	456	A
USGS	11527000	2015-11-20	452	A
USGS	11527000	2015-11-21	459	A
USGS	11527000	2015-11-22	440	A
USGS	11527000	2015-11-23	425	A
USGS	11527000	2015-11-24	429	A
USGS	11527000	2015-11-25	431	A
USGS	11527000	2015-11-26	420	A
USGS	11527000	2015-11-27	411	A
USGS	11527000	2015-11-28	408	A
USGS	11527000	2015-11-29	407	A
USGS	11527000	2015-11-30	404	A
USGS	11527000	2015-12-01	407	A
USGS	11527000	2015-12-02	426	A
USGS	11527000	2015-12-03	783	A
USGS	11527000	2015-12-04	906	A
USGS	11527000	2015-12-05	657	A
USGS	11527000	2015-12-06	717	A
USGS	11527000	2015-12-07	769	A
USGS	11527000	2015-12-08	1310	A
USGS	11527000	2015-12-09	1820	A
USGS	11527000	2015-12-10	3120	A
USGS	11527000	2015-12-11	2130	A
USGS	11527000	2015-12-12	1380	A
USGS	11527000	2015-12-13	2300	A
USGS	11527000	2015-12-14	2090	A
USGS	11527000	2015-12-15	1350	A
USGS	11527000	2015-12-16	1070	A
USGS	11527000	2015-12-17	988	A
USGS	11527000	2015-12-18	1450	A
USGS	11527000	2015-12-19	2010	A
USGS	11527000	2015-12-20	1590	A
USGS	11527000	2015-12-21	2020	A
USGS	11527000	2015-12-22	4770	A
USGS	11527000	2015-12-23	3750	A
USGS	11527000	2015-12-24	2630	A
USGS	11527000	2015-12-25	2040	A
USGS	11527000	2015-12-26	1650	A
USGS	11527000	2015-12-27	1430	A
USGS	11527000	2015-12-28	1310	A
USGS	11527000	2015-12-29	1190	A
USGS	11527000	2015-12-30	1120	A
USGS	11527000	2015-12-31	1050	A
USGS	11527000	2016-01-01	1000	A
USGS	11527000	2016-01-02	961	A
USGS	11527000	2016-01-03	940	A
USGS	11527000	2016-01-04	943	A
USGS	11527000	2016-01-05	1350	A
USGS	11527000	2016-01-06	1910	A
USGS	11527000	2016-01-07	2010	A
USGS	11527000	2016-01-08	1720	A
USGS	11527000	2016-01-09	1580	A
USGS	11527000	2016-01-10	1600	A
USGS	11527000	2016-01-11	1510	A
USGS	11527000	2016-01-12	1470	A
USGS	11527000	2016-01-13	3350	A
USGS	11527000	2016-01-14	4290	A
USGS	11527000	2016-01-15	3280	A
USGS	11527000	2016-01-16	3640	A
USGS	11527000	2016-01-17	10500	A
USGS	11527000	2016-01-18	15700	A
USGS	11527000	2016-01-19	9570	A
USGS	11527000	2016-01-20	8570	A
USGS	11527000	2016-01-21	5710	A
USGS	11527000	2016-01-22	6700	A
USGS	11527000	2016-01-23	7150	A
USGS	11527000	2016-01-24	5890	A
USGS	11527000	2016-01-25	5040	A
USGS	11527000	2016-01-26	4220	A
USGS	11527000	2016-01-27	3720	A
USGS	11527000	2016-01-28	3760	A
USGS	11527000	2016-01-29	9700	A
USGS	11527000	2016-01-30	10800	A
USGS	11527000	2016-01-31	6930	A
USGS	11527000	2016-02-01	5050	A
USGS	11527000	2016-02-02	4050	A
USGS	11527000	2016-02-03	3420	A
USGS	11527000	2016-02-04	3030	A
USGS	11527000	2016-02-05	2710	A
USGS	11527000	2016-02-06	2500	A
USGS	11527000	2016-02-07	2370	A
USGS	11527000	2016-02-08	2450	A
USGS	11527000	2016-02-09	2620	A
USGS	11527000	2016-02-10	2590	A
USGS	11527000	2016-02-11	2510	A
USGS	11527000	2016-02-12	2600	A
USGS	11527000	2016-02-13	2620	A
USGS	11527000	2016-02-14	2500	A
USGS	11527000	2016-02-15	2790	A
USGS	11527000	2016-02-16	2600	A
USGS	11527000	2016-02-17	2450	A
USGS	11527000	2016-02-18	2810	A
USGS	11527000	2016-02-19	2650	A
USGS	11527000	2016-02-20	2530	A
USGS	11527000	2016-02-21	2320	A
USGS	11527000	2016-02-22	2160	A
USGS	11527000	2016-02-23	2060	A
USGS	11527000	2016-02-24	1990	A
USGS	11527000	2016-02-25	1930	A
USGS	11527000	2016-02-26	1930	A
USGS	11527000	2016-02-27	2100	A
USGS	11527000	2016-02-28	2000	A
USGS	11527000	2016-02-29	1890	A
USGS	11527000	2016-03-01	1810	A
USGS	11527000	2016-03-02	1810	A
USGS	11527000	2016-03-03	2100	A
USGS	11527000	2016-03-04	2270	A
USGS	11527000	2016-03-05	3360	A
USGS	11527000	2016-03-06	11100	A
USGS	11527000	2016-03-07	7080	A
USGS	11527000	2016-03-08	5280	A
USGS	11527000	2016-03-09	4700	A
USGS	11527000	2016-03-10	8140	A
USGS	11527000	2016-03-11	9560	A
USGS	11527000	2016-03-12	9150	A
USGS	11527000	2016-03-13	9300	A
USGS	11527000	2016-03-14	11700	A
USGS	11527000	2016-03-15	8520	A
USGS	11527000	2016-03-16	6500	A
USGS	11527000	2016-03-17	5490	A
USGS	11527000	2016-03-18	4860	A
USGS	11527000	2016-03-19	4420	A
USGS	11527000	2016-03-20	4970	A
USGS	11527000	2016-03-21	6120	A
USGS	11527000	2016-03-22	5980	A
USGS	11527000	2016-03-23	5230	A
USGS	11527000	2016-03-24	4600	A
USGS	11527000	2016-03-25	4240	A
USGS	11527000	2016-03-26	3860	A
USGS	11527000	2016-03-27	3580	A
USGS	11527000	2016-03-28	3280	A
USGS	11527000	2016-03-29	3010	A
USGS	11527000	2016-03-30	2790	A
USGS	11527000	2016-03-31	2640	A
USGS	11527000	2016-04-01	2570	A
USGS	11527000	2016-04-02	2590	A
USGS	11527000	2016-04-03	2650	A
USGS	11527000	2016-04-04	2610	A
USGS	11527000	2016-04-05	2440	A
USGS	11527000	2016-04-06	2380	A
USGS	11527000	2016-04-07	2570	A
USGS	11527000	2016-04-08	2660	A
USGS	11527000	2016-04-09	2670	A
USGS	11527000	2016-04-10	2620	A
USGS	11527000	2016-04-11	2560	A
USGS	11527000	2016-04-12	2720	A
USGS	11527000	2016-04-13	2470	A
USGS	11527000	2016-04-14	2210	A
USGS	11527000	2016-04-15	1970	A
USGS	11527000	2016-04-16	1830	A
USGS	11527000	2016-04-17	1750	A
USGS	11527000	2016-04-18	1780	A
USGS	11527000	2016-04-19	1860	A
USGS	11527000	2016-04-20	1920	A
USGS	11527000	2016-04-21	1920	A
USGS	11527000	2016-04-22	2270	A
USGS	11527000	2016-04-23	2070	A
USGS	11527000	2016-04-24	1860	A
USGS	11527000	2016-04-25	1890	A
USGS	11527000	2016-04-26	2080	A
USGS	11527000	2016-04-27	2850	A
USGS	11527000	2016-04-28	2670	A
USGS	11527000	2016-04-29	2590	A
USGS	11527000	2016-04-30	3480	A
USGS	11527000	2016-05-01	3460	A
USGS	11527000	2016-05-02	3650	A
USGS	11527000	2016-05-03	3530	A
USGS	11527000	2016-05-04	4360	A
USGS	11527000	2016-05-05	4170	A
USGS	11527000	2016-05-06	5030	A
USGS	11527000	2016-05-07	4900	A
USGS	11527000	2016-05-08	5900	A
USGS	11527000	2016-05-09	7900	A
USGS	11527000	2016-05-10	10800	A
USGS	11527000	2016-05-11	9620	A
USGS	11527000	2016-05-12	7710	A
USGS	11527000	2016-05-13	7200	A
USGS	11527000	2016-05-14	10700	A
USGS	11527000	2016-05-15	9380	A
USGS	11527000	2016-05-16	7470	A
USGS	11527000	2016-05-17	5750	A
USGS	11527000	2016-05-18	5040	A
USGS	11527000	2016-05-19	5080	A
USGS	11527000	2016-05-20	4970	A
USGS	11527000	2016-05-21	4620	A
USGS	11527000	2016-05-22	4550	A
USGS	11527000	2016-05-23	4340	A
USGS	11527000	2016-05-24	4560	A
USGS	11527000	2016-05-25	4120	A
USGS	11527000	2016-05-26	3960	A
USGS	11527000	2016-05-27	4030	A
USGS	11527000	2016-05-28	3910	A
USGS	11527000	2016-05-29	3750	A
USGS	11527000	2016-05-30	3980	A
USGS	11527000	2016-05-31	4010	A
USGS	11527000	2016-06-01	4020	A
USGS	11527000	2016-06-02	3780	A
USGS	11527000	2016-06-03	3630	A
USGS	11527000	2016-06-04	3840	A
USGS	11527000	2016-06-05	3750	A
USGS	11527000	2016-06-06	3500	A
USGS	11527000	2016-06-07	3440	A
USGS	11527000	2016-06-08	3570	A
USGS	11527000	2016-06-09	3150	A
USGS	11527000	2016-06-10	2800	A
USGS	11527000	2016-06-11	2850	A
USGS	11527000	2016-06-12	2840	A
USGS	11527000	2016-06-13	2500	A
USGS	11527000	2016-06-14	2710	A
USGS	11527000	2016-06-15	2620	A
USGS	11527000	2016-06-16	2430	A
USGS	11527000	2016-06-17	2680	A
USGS	11527000	2016-06-18	2430	A
USGS	11527000	2016-06-19	2300	A
USGS	11527000	2016-06-20	2320	A
USGS	11527000	2016-06-21	2330	A
USGS	11527000	2016-06-22	2360	A
USGS	11527000	2016-06-23	2360	A
USGS	11527000	2016-06-24	2350	A
USGS	11527000	2016-06-25	2230	A
USGS	11527000	2016-06-26	2080	A
USGS	11527000	2016-06-27	2150	A
USGS	11527000	2016-06-28	2090	A
USGS	11527000	2016-06-29	2000	A
USGS	11527000	2016-06-30	1950	A
USGS	11527000	2016-07-01	2140	A
USGS	11527000	2016-07-02	2040	A
USGS	11527000	2016-07-03	1930	A
USGS	11527000	2016-07-04	1870	A
USGS	11527000	2016-07-05	1760	A
USGS	11527000	2016-07-06	1690	A
USGS	11527000	2016-07-07	1660	A
USGS	11527000	2016-07-08	1650	A
USGS	11527000	2016-07-09	1610	A
USGS	11527000	2016-07-10	1560	A
USGS	11527000	2016-07-11	1440	A
USGS	11527000	2016-07-12	1370	A
USGS	11527000	2016-07-13	1350	A
USGS	11527000	2016-07-14	1350	A
USGS	11527000	2016-07-15	1340	A
USGS	11527000	2016-07-16	1340	A
USGS	11527000	2016-07-17	1330	A
USGS	11527000	2016-07-18	1300	A
USGS	11527000	2016-07-19	1180	A
USGS	11527000	2016-07-20	1100	A
USGS	11527000	2016-07-21	1050	A
USGS	11527000	2016-07-22	958	A
USGS	11527000	2016-07-23	885	A
USGS	11527000	2016-07-24	850	A
USGS	11527000	2016-07-25	841	A
USGS	11527000	2016-07-26	834	A
USGS	11527000	2016-07-27	832	A
USGS	11527000	2016-07-28	828	A
USGS	11527000	2016-07-29	816	A
USGS	11527000	2016-07-30	762	A
USGS	11527000	2016-07-31	705	A
USGS	11527000	2016-08-01	664	A
USGS	11527000	2016-08-02	602	A
USGS	11527000	2016-08-03	558	A
USGS	11527000	2016-08-04	551	A
USGS	11527000	2016-08-05	544	A
USGS	11527000	2016-08-06	542	A
USGS	11527000	2016-08-07	546	A
USGS	11527000	2016-08-08	541	A
USGS	11527000	2016-08-09	541	A
USGS	11527000	2016-08-10	537	A
USGS	11527000	2016-08-11	534	A
USGS	11527000	2016-08-12	529	A
USGS	11527000	2016-08-13	525	A
USGS	11527000	2016-08-14	522	A
USGS	11527000	2016-08-15	520	A
USGS	11527000	2016-08-16	518	A
USGS	11527000	2016-08-17	516	A
USGS	11527000	2016-08-18	512	A
USGS	11527000	2016-08-19	510	A
USGS	11527000	2016-08-20	509	A
USGS	11527000	2016-08-21	513	A
USGS	11527000	2016-08-22	517	A
USGS	11527000	2016-08-23	525	A
USGS	11527000	2016-08-24	535	A
USGS	11527000	2016-08-25	537	A
USGS	11527000	2016-08-26	879	A
USGS	11527000	2016-08-27	1190	A
USGS	11527000	2016-08-28	1220	A
USGS	11527000	2016-08-29	1220	A
USGS	11527000	2016-08-30	1230	A
USGS	11527000	2016-08-31	1230	A
USGS	11527000	2016-09-01	1230	A
USGS	11527000	2016-09-02	1210	A
USGS	11527000	2016-09-03	1170	A
USGS	11527000	2016-09-04	1180	A
USGS	11527000	2016-09-05	1180	A
USGS	11527000	2016-09-06	1180	A
USGS	11527000	2016-09-07	1180	A
USGS	11527000	2016-09-08	1050	A
USGS	11527000	2016-09-09	1020	A
USGS	11527000	2016-09-10	1020	A
USGS	11527000	2016-09-11	1020	A
USGS	11527000	2016-09-12	1020	A
USGS	11527000	2016-09-13	1010	A
USGS	11527000	2016-09-14	1010	A
USGS	11527000	2016-09-15	1020	A
USGS	11527000	2016-09-16	1020	A
USGS	11527000	2016-09-17	1020	A
USGS	11527000	2016-09-18	1020	A
USGS	11527000	2016-09-19	1020	A
USGS	11527000	2016-09-20	1020	A
USGS	11527000	2016-09-21	1020	A
USGS	11527000	2016-09-22	1030	A
USGS	11527000	2016-09-23	1030	A
USGS	11527000	2016-09-24	942	A
USGS	11527000	2016-09-25	843	A
USGS	11527000	2016-09-26	753	A
USGS	11527000	2016-09-27	671	A
USGS	11527000	2016-09-28	553	A
USGS	11527000	2016-09-29	504	A
USGS	11527000	2016-09-30	502	A
USGS	11527000	2016-10-01	503	A
USGS	11527000	2016-10-02	523	A
USGS	11527000	2016-10-03	541	A
USGS	11527000	2016-10-04	524	A
USGS	11527000	2016-10-05	521	A
USGS	11527000	2016-10-06	525	A
USGS	11527000	2016-10-07	525	A
USGS	11527000	2016-10-08	522	A
USGS	11527000	2016-10-09	518	A
USGS	11527000	2016-10-10	517	A
USGS	11527000	2016-10-11	516	A
USGS	11527000	2016-10-12	531	A
USGS	11527000	2016-10-13	543	A
USGS	11527000	2016-10-14	833	A
USGS	11527000	2016-10-15	955	A
USGS	11527000	2016-10-16	1730	A
USGS	11527000	2016-10-17	1620	A
USGS	11527000	2016-10-18	1330	A
USGS	11527000	2016-10-19	1010	A
USGS	11527000	2016-10-20	780	A
USGS	11527000	2016-10-21	738	A
USGS	11527000	2016-10-22	692	A
USGS	11527000	2016-10-23	633	A
USGS	11527000	2016-10-24	640	A
USGS	11527000	2016-10-25	1350	A
USGS	11527000	2016-10-26	1730	A
USGS	11527000	2016-10-27	2210	A
USGS	11527000	2016-10-28	2160	A
USGS	11527000	2016-10-29	1590	A
USGS	11527000	2016-10-30	3020	A
USGS	11527000	2016-10-31	3380	A
USGS	11527000	2016-11-01	2480	A
USGS	11527000	2016-11-02	1940	A
USGS	11527000	2016-11-03	1500	A
USGS	11527000	2016-11-04	1270	A
USGS	11527000	2016-11-05	1140	A
USGS	11527000	2016-11-06	1350	A
USGS	11527000	2016-11-07	1220	A
USGS	11527000	2016-11-08	1050	A
USGS	11527000	2016-11-09	980	A
USGS	11527000	2016-11-10	913	A
USGS	11527000	2016-11-11	855	A
USGS	11527000	2016-11-12	910	A
USGS	11527000	2016-11-13	900	A
USGS	11527000	2016-11-14	816	A
USGS	11527000	2016-11-15	988	A
USGS	11527000	2016-11-16	1130	A
USGS	11527000	2016-11-17	953	A
USGS	11527000	2016-11-18	877	A
USGS	11527000	2016-11-19	1050	A
USGS	11527000	2016-11-20	1480	A
USGS	11527000	2016-11-21	1690	A
USGS	11527000	2016-11-22	1490	A
USGS	11527000	2016-11-23	1610	A
USGS	11527000	2016-11-24	1560	A
USGS	11527000	2016-11-25	1460	A
USGS	11527000	2016-11-26	1500	A
USGS	11527000	2016-11-27	1900	A
USGS	11527000	2016-11-28	1940	A
USGS	11527000	2016-11-29	1850	A
USGS	11527000	2016-11-30	1660	A
USGS	11527000	2016-12-01	1470	A
USGS	11527000	2016-12-02	1320	A
